,id,no_chars
43497,0705.0394,399
43498,0705.1527,361
43499,0705.3054,206
43500,0705.1623,291
43501,0705.0685,649
43502,0705.0273,429
43503,0705.0128,263
43504,0705.2835,156
43505,0705.0359,412
43506,0705.3113,58469
43507,0705.2014,260
43508,0705.2554,121
43509,0705.1575,446
43510,0705.2385,310
43511,0705.0568,330
43512,0705.3335,306
43513,0705.4226,194
43514,0705.1496,401
43515,0705.2442,222
43516,0705.0274,731
43517,0705.0450,387
43518,0705.3127,422
43519,0705.4057,150
43520,0705.4302,105
43521,0705.2366,516
43522,0705.1809,424
43523,0705.3713,541
43524,0705.2887,299
43525,0705.3667,161
43526,0705.2072,453
43527,0705.3706,166
43528,0705.0524,349
43529,0705.4290,621
43530,0705.2894,244
43531,0705.1480,173
43532,0705.0159,192
43533,0705.3097,301
43534,0705.1757,530
43535,0705.2848,294
43536,0705.4075,211
43537,0705.1319,617
43538,0705.3649,466
43539,0705.2718,389
43540,0705.4533,361
43541,0705.4371,265
43542,0705.3677,216
43543,0705.1989,286
43544,0705.3074,332
43545,0705.2892,360
43546,0705.0699,601
43547,0705.2740,272
43548,0705.3558,468
43549,0705.3578,206
43550,0705.3015,473
43551,0705.0556,562
43552,0705.3647,217
43553,0705.0089,282
43554,0705.0201,463
43555,0705.4350,302
43556,0705.1810,217
43557,0705.3251,1952
43558,0705.0333,209
43559,0705.0621,861
43560,0705.1125,712
43561,0705.0088,171
43562,0705.0269,702
43563,0705.1306,402
43564,0705.1674,281
43565,0705.3855,362
43566,0705.1754,204
43567,0705.0019,342
43568,0705.1270,680
43569,0705.2812,404
43570,0705.3820,828
43571,0705.3188,404
43572,0705.4095,394
43573,0705.2438,2137
43574,0705.2017,847
43575,0705.0016,394
43576,0705.3995,118
43577,0705.0546,229
43578,0705.2741,206
43579,0705.1092,263
43580,0705.4309,144
43581,0705.2004,594
43582,0705.4630,2758
43583,0705.1589,694
43584,0705.0944,167
43585,0705.2901,487
43586,0705.4542,389
43587,0705.0693,7
43588,0705.0283,182
43589,0705.2948,334
43590,0705.2476,284
43591,0705.3064,385
43592,0705.0602,8
43593,0705.1795,418
43594,0705.0161,649
43595,0705.4265,369
43596,0705.1409,360
43597,0705.2054,242
43598,0705.3978,690
43599,0705.4584,329
43600,0705.0608,233
43601,0705.0011,412
43602,0705.3053,492
43603,0705.0354,396
43604,0705.3563,369
43605,0705.1369,244
43606,0705.2285,212
43607,0705.0811,463
43608,0705.3839,88
43609,0705.2478,575
43610,0705.0448,431
43611,0705.2434,726
43612,0705.4219,502
43613,0705.4491,604
43614,0705.0666,1125
43615,0705.3748,129
43616,0705.0352,433
43617,0705.4475,569
43618,0705.1145,701
43619,0705.2625,164
43620,0705.3751,560
43621,0705.3686,255
43622,0705.3371,326
43623,0705.0410,81
43624,0705.0530,739
43625,0705.4330,150
43626,0705.0059,477
43627,0705.1703,736
43628,0705.0136,300
43629,0705.3862,389
43630,0705.1720,193
43631,0705.2908,172
43632,0705.1707,214
43633,0705.2654,297
43634,0705.1060,314
43635,0705.0824,271
43636,0705.4020,288
43637,0705.0063,307
43638,0705.2723,436
43639,0705.3061,189
43640,0705.3483,238
43641,0705.0981,534
43642,0705.1896,421
43643,0708.0306,743
43644,0708.2407,302
43645,0708.1793,418
43646,0708.0362,261
43647,0708.1899,569
43648,0708.3365,224
43649,0708.2691,613
43650,0708.1384,682
43651,0708.2105,356
43652,0708.1628,239
43653,0708.0085,382
43654,0708.4054,218
43655,0708.3336,234
43656,0708.1626,188
43657,0708.4324,339
43658,0708.2322,166
43659,0708.2997,161
43660,0708.1691,479
43661,0708.3762,319
43662,0708.1780,514
43663,0708.2621,322
43664,0708.0242,353
43665,0708.3275,635
43666,0708.0104,272
43667,0708.3643,381
43668,0708.2690,222
43669,0708.3480,146
43670,0708.3522,151
43671,0708.4255,207
43672,0708.2855,266
43673,0708.0053,110
43674,0708.0319,143
43675,0708.3526,552
43676,0708.1603,288
43677,0708.3939,168
43678,0708.2060,318
43679,0708.2385,602
43680,0708.0753,588
43681,0708.3399,102
43682,0708.4413,248
43683,0708.2383,199
43684,0708.1458,244
43685,0708.1600,2309
43686,0708.4373,271
43687,0708.1881,503
43688,0708.1723,174
43689,0708.3968,2008
43690,0708.3002,635
43691,0708.0569,979
43692,0708.0654,17202
43693,0708.0553,122
43694,0708.2111,81
43695,0708.3283,209
43696,0708.0996,367
43697,0708.0502,276
43698,0708.3408,731
43699,0708.1738,252
43700,0708.3952,78
43701,0708.2846,293
43702,0708.4308,324
43703,0708.1195,307
43704,0708.3088,638
43705,0708.1267,109
43706,0708.2923,441
43707,0708.4093,133
43708,0708.3111,181
43709,0708.2360,313
43710,0708.4119,1571
43711,0708.2637,697
43712,0708.3703,471
43713,0708.3851,516
43714,0708.2537,303
43715,0708.1764,218
43716,0708.4247,362
43717,0708.2830,255
43718,0708.1770,392
43719,0708.2929,425
43720,0708.4294,323
43721,0708.2269,190
43722,0708.3734,135
43723,0708.2504,961
43724,0708.1397,303
43725,0708.2253,330
43726,0708.0069,465
43727,0708.0140,495
43728,0708.3048,126
43729,0708.1906,579
43730,0708.2484,538
43731,0708.1256,297
43732,0708.1572,4091
43733,0708.2505,157
43734,0708.1521,779
43735,0708.3018,318
43736,0708.2323,621
43737,0708.3554,515
43738,0708.3988,591
43739,0708.1206,220
43740,0708.0169,7070
43741,0708.2263,122
43742,0708.2146,372
43743,0708.3495,433226
43744,0708.1230,321
43745,0708.0281,163
43746,0708.0900,351
43747,0708.3398,117
43748,0708.0981,353
43749,0708.2818,313
43750,0708.1327,198
43751,0708.3415,101
43752,0708.3505,320
43753,0708.0179,527
43754,0708.2397,79
43755,0708.1620,154
43756,0708.1606,559
43757,0708.0405,308
43758,0708.1055,322
43759,0708.1788,554
43760,0708.3468,606
43761,0708.3218,369
43762,0708.1492,492
43763,0708.3021,2206
43764,0708.0507,206
43765,0708.1218,305
43766,0708.3006,103
43767,0708.2807,292
43768,0708.4333,395
43769,0708.1808,2238
43770,0708.0648,472
43771,0708.0428,616
43772,0708.1365,246
43773,0708.2531,303
43774,0708.1779,521
43775,0708.4153,888
43776,0708.2747,183
43777,0708.2377,299
43778,0708.0548,1218
43779,0708.0044,363
43780,0708.3464,157
43781,0708.3815,225
43782,0708.3838,1109
43783,0708.2287,552
43784,0708.4039,199
43785,0708.1141,477
43786,0708.0260,210
43787,0708.3387,402
43788,0708.1185,297
43789,0708.0458,531
43790,0708.0802,125
43791,0708.2194,269
43792,0708.1242,280
43793,0708.1976,260
43794,0708.2488,428
43795,0708.3721,152
43796,0708.3442,150
43797,0708.2911,292
43798,0708.0208,205
43799,0708.2082,193
43800,0708.0403,479
43801,0708.1834,155
43802,0708.2962,176
43803,0708.1438,461
43804,0708.2317,450
43805,0708.0106,511
43806,0708.4000,264
43807,0708.2200,262
43808,0708.2051,256
43809,0708.2296,292
43810,0708.3924,134
43811,0708.2419,151
43812,0708.1422,459
43813,0708.3154,559
43814,0708.3436,261
43815,0708.0952,121
43816,0708.2020,5
43817,0708.1280,621
43818,0708.0778,149
43819,0708.3035,235
43820,0708.1037,168
43821,0708.1427,436
43822,0708.3986,565
43823,0708.2764,140
43824,0708.0908,337
43825,0708.0434,268
43826,0708.1333,386
43827,0708.3129,362
43828,0708.1309,192
43829,0708.0966,323
43830,0708.1545,285
43831,0708.2268,144
43832,0708.0243,223
43833,0708.0491,4933
43834,0708.4375,539
43835,0708.0524,281
43836,0708.0797,295
43837,0708.2480,215
43838,0708.0333,515
43839,0708.4315,667
43840,0708.2440,246
43841,0708.1602,414
43842,0708.1049,519
43843,0708.3713,295
43844,0708.0840,376
43845,0708.4155,441
43846,0708.1045,451
43847,0708.2037,407
43848,0708.0464,313
43849,0708.1081,436
43850,0708.0494,321
43851,0708.1163,354
43852,0708.3060,424
43853,0708.0905,311
43854,0708.0613,609
43855,0708.1934,434
43856,0708.3506,510
43857,0708.1376,378
43858,0708.0668,480
43859,0708.0946,387
43860,0708.3802,273
43861,0708.1964,325
43862,0708.3473,364
43863,0708.2599,198
43864,0708.2891,556
43865,0708.2036,198
43866,0708.4097,278
43867,0708.3560,341
43868,0708.0897,203
43869,0708.0833,337
43870,0708.1305,657
43871,0708.2542,105
43872,0708.1052,430
43873,0708.2212,118
43874,0708.2755,312
43875,0708.2446,90
43876,0708.4384,236
43877,0708.3706,467
43878,0708.2309,237
43879,0708.0785,1720
43880,0708.0383,569
43881,0708.0535,342
43882,0708.4408,178
43883,0708.1336,247
43884,0708.3456,636
43885,0708.1910,347
43886,0708.2853,147
43887,0708.0885,310
43888,0708.4287,153
43889,0708.3412,96
43890,0708.3771,670
43891,0708.3014,348
43892,0708.1393,436
43893,0708.0903,429
43894,0708.3215,525
43895,0708.3243,540
43896,0708.1571,192
43897,0708.0919,104
43898,0708.0284,155
43899,0708.1187,323
43900,0708.0404,269
43901,0708.1469,296
43902,0708.4274,232
43903,0708.2963,475
43904,0708.0153,362
43905,0708.3853,384
43906,0708.4317,318
43907,0708.0570,704
43908,0708.4245,622
43909,0708.1443,6868
43910,0708.3584,148
43911,0708.2045,216
43912,0708.2674,228
43913,0708.1651,252
43914,0708.3092,619
43915,0708.2238,209
43916,0708.2643,124
43917,0708.1459,569
43918,0708.1515,288
43919,0708.1821,662
43920,0708.3825,298
43921,0708.2967,490
43922,0708.3155,371
43923,0708.4279,137
43924,0708.2511,259
43925,0708.1249,226
43926,0708.3653,310
43927,0708.2454,231
43928,0708.1873,409
43929,0708.1511,465
43930,0708.1580,437
43931,0708.2057,394
43932,0708.4001,268
43933,0708.2715,400
43934,0708.0979,189
43935,0708.3705,816
43936,0708.2255,231
43937,0708.1989,435
43938,0708.4368,606
43939,0708.3382,437
43940,0708.4098,212
43941,0708.3796,313
43942,0708.1079,398
43943,0708.3086,182
43944,0708.3758,389
43945,0708.3720,143
43946,0708.1878,789
43947,0708.0268,336
43948,0708.3846,464
43949,0708.1589,257
43950,0708.1660,136
43951,0708.0867,271
43952,0708.0975,369
43953,0708.2289,388
43954,0708.3809,546
43955,0708.2103,300
43956,0708.0195,361
43957,0708.3664,208
43958,0708.3573,434
43959,0708.1924,683
43960,0708.3369,167
43961,0708.1326,170
43962,0708.2466,484
43963,0708.0279,269
43964,0708.1109,224
43965,0708.3372,278
43966,0708.0141,305
43967,0708.3138,263
43968,0708.3629,280
43969,0708.1766,505
43970,0708.2332,432
43971,0708.0617,478
43972,0708.2834,787
43973,0708.0326,499
43974,0708.4397,149
43975,0708.2593,231
43976,0708.2880,528
43977,0708.3105,109
43978,0708.3383,307
43979,0708.3532,449
43980,0708.0300,248
43981,0708.2350,570
43982,0708.3317,267
43983,0708.2645,424
43984,0708.4347,396
43985,0708.1322,365
43986,0708.2623,245
43987,0708.1121,200
43988,0708.2883,122
43989,0708.3458,314
43990,0708.1128,47834
43991,0708.2304,124
43992,0708.1741,140
43993,0708.3443,113
43994,0708.1553,233
43995,0708.2414,196
43996,0708.4170,108
43997,0708.2687,893
43998,0708.0296,105
43999,0708.1756,580
44000,0708.0943,462
44001,0708.1971,788
44002,0708.1416,403
44003,0708.2264,358
44004,0708.1349,695
44005,0708.3466,497
44006,0708.2949,196
44007,0708.4180,87
44008,0708.2996,192
44009,0708.0316,371
44010,0708.3291,438
44011,0708.0558,256
44012,0708.1179,146
44013,0708.2384,565
44014,0708.2988,950
44015,0708.3673,380
44016,0708.1923,219
44017,0708.3425,139
44018,0708.2310,184
44019,0708.0576,157
44020,0708.0573,237
44021,0708.0866,205
44022,0708.4125,449
44023,0708.2390,230
44024,0708.0126,486
44025,0708.1705,746
44026,0708.0448,132
44027,0708.2831,510
44028,0708.0066,121
44029,0708.3999,337
44030,0708.1332,174
44031,0708.2204,510
44032,0708.1367,266
44033,0708.4233,429
44034,0708.3973,704
44035,0708.3875,307
44036,0708.0486,447
44037,0708.3429,523
44038,0708.3489,130
44039,0708.3645,403
44040,0708.3977,232
44041,0708.2601,289
44042,0708.1678,164
44043,0708.3452,183
44044,0708.4169,1173
44045,0708.1627,148
44046,0708.0530,288
44047,0708.1043,270
44048,0708.2365,1487
44049,0708.2370,391
44050,0708.2031,457
44051,0708.0263,277
44052,0708.2148,330
44053,0708.2278,135
44054,0708.0240,395
44055,0708.3863,412
44056,0708.0298,678
44057,0708.1204,493
44058,0708.1477,759
44059,0708.2282,233
44060,0708.4311,284
44061,0708.3005,507
44062,0708.3140,1623
44063,0708.0876,431
44064,0708.4258,260
44065,0708.0744,117
44066,0708.0849,184
44067,0708.0540,495
44068,0708.1949,381
44069,0708.0855,349
44070,0708.1787,353
44071,0708.3421,190
44072,0708.2829,301
44073,0708.1854,1430
44074,0708.3596,1091
44075,0708.1851,617
44076,0708.0402,362
44077,0708.4387,211
44078,0708.3750,404
44079,0708.1391,267
44080,0708.2587,455
44081,0708.0705,200
44082,0708.1733,119
44083,0708.2164,331
44084,0708.3857,383
44085,0708.0614,271
44086,0708.3881,1074
44087,0708.0716,336
44088,0708.1829,717
44089,0708.3341,378
44090,0708.2426,207
44091,0708.0534,844
44092,0708.3564,302
44093,0708.1306,248
44094,0708.0834,557
44095,0708.1831,221
44096,0708.1229,140
44097,0708.2451,91883
44098,0708.1414,368
44099,0708.1004,244
44100,0708.0659,92
44101,0708.0254,2041
44102,0708.1972,272
44103,0708.4178,515
44104,0708.0144,666
44105,0708.1108,1322
44106,0708.0962,110
44107,0708.3242,341
44108,0708.1631,303
44109,0708.3508,328
44110,0708.2884,264
44111,0708.3163,355
44112,0708.4215,125
44113,0708.2158,362
44114,0708.2631,364
44115,0708.2877,216
44116,0708.4198,900
44117,0708.2849,252
44118,0708.3911,336
44119,0708.0662,275
44120,0708.2288,167
44121,0708.3561,385
44122,0708.4219,186
44123,0708.4019,218
44124,0708.4038,337
44125,0708.0615,579
44126,0708.2594,408
44127,0708.4053,444
44128,0708.1968,118
44129,0708.3161,425
44130,0708.1402,303
44131,0708.3463,120
44132,0708.0210,194
44133,0708.1164,299
44134,0708.2439,258
44135,0708.3783,271
44136,0708.0699,756
44137,0708.1419,104
44138,0708.1579,461
44139,0708.3124,430
44140,0708.4402,102
44141,0708.0004,448
44142,0708.1064,407
44143,0708.2672,690
44144,0708.3145,343
44145,0708.1201,1789
44146,0708.2340,682
44147,0708.1556,164
44148,0708.1693,961
44149,0708.0309,136
44150,0708.1930,31792
44151,0708.2470,330
44152,0708.2298,373
44153,0708.1001,356
44154,0708.2336,195
44155,0708.1752,276
44156,0708.3115,193
44157,0708.2669,109
44158,0708.0805,312
44159,0708.3185,225
44160,0708.2479,463
44161,0708.3567,296
44162,0708.4338,500
44163,0708.1513,299
44164,0708.2980,573
44165,0708.3547,514
44166,0708.0517,224
44167,0708.1023,513
44168,0708.0886,381
44169,0708.0218,398
44170,0708.2262,243
44171,0708.3941,419
44172,0708.2235,122
44173,0708.3334,586
44174,0708.1433,425
44175,0708.3808,499
44176,0708.0378,221
44177,0708.1316,399
44178,0708.1428,154
44179,0708.0928,419
44180,0708.2931,584
44181,0708.0086,520
44182,0708.2888,218
44183,0708.1000,317
44184,0708.2344,395
44185,0708.0748,721
44186,0708.2740,514
44187,0708.2803,618
44188,0708.1241,16783
44189,0708.1690,570
44190,0708.2627,250
44191,0708.0945,399
44192,0708.0780,807
44193,0708.3740,1476
44194,0708.2293,202
44195,0708.1080,294
44196,0708.1075,461
44197,0708.2577,2704
44198,0708.0482,508
44199,0708.4183,131
44200,0708.2315,104
44201,0708.2817,493
44202,0708.3515,181
44203,0708.1022,319
44204,0708.0581,1281
44205,0708.2820,198
44206,0708.1415,148
44207,0708.0795,687
44208,0708.2993,342
44209,0708.2757,262
44210,0708.2987,141
44211,0708.0634,142
44212,0708.1461,471
44213,0708.0286,142
44214,0708.3098,526
44215,0708.1870,435
44216,0708.0381,163
44217,0708.4275,118
44218,0708.0028,671
44219,0708.3961,222
44220,0708.2959,199
44221,0708.2124,101
44222,0708.0308,224
44223,0708.1663,383
44224,0708.0500,268
44225,0708.3691,484
44226,0708.0827,138
44227,0708.0562,573
44228,0708.3516,214
44229,0708.3224,296
44230,0708.1636,945
44231,0708.1383,2215
44232,0708.3168,156
44233,0708.0626,483
44234,0708.2039,346
44235,0708.3626,663
44236,0708.3601,5335
44237,0708.3842,361
44238,0708.2081,892
44239,0708.3020,458
44240,0708.4029,115
44241,0708.1859,202
44242,0708.2791,395
44243,0708.2756,330
44244,0708.2848,535
44245,0708.1830,316
44246,0708.0682,205
44247,0708.4082,2028
44248,0708.0137,382
44249,0708.2122,206
44250,0708.1298,491
44251,0708.3253,952
44252,0708.2629,573
44253,0708.1299,124
44254,0708.2749,4636
44255,0708.0564,1044
44256,0708.2989,378
44257,0708.0992,405
44258,0708.0677,340
44259,0708.1317,473
44260,0708.1496,315
44261,0708.2313,558
44262,0708.3264,632
44263,0708.1286,115
44264,0708.0595,263
44265,0708.3209,220
44266,0708.0901,332
44267,0708.3940,5895
44268,0708.0663,279
44269,0708.4407,160
44270,0708.3965,295
44271,0708.0971,500
44272,0708.1265,698
44273,0708.4393,319
44274,0708.3746,487
44275,0708.1490,279
44276,0708.3137,413
44277,0708.2464,263
44278,0708.2006,6295
44279,0708.0417,298
44280,0708.1607,630
44281,0708.2892,477
44282,0708.3987,273
44283,0708.2387,225
44284,0708.3615,427
44285,0708.4124,303
44286,0708.2147,87
44287,0708.3312,410
44288,0708.4022,331
44289,0708.0150,591
44290,0708.1732,321
44291,0708.1700,261
44292,0708.3919,370
44293,0708.1196,448
44294,0708.2411,227
44295,0708.1180,469
44296,0708.1293,241
44297,0708.4004,413
44298,0708.2675,400
44299,0708.0214,603
44300,0708.0726,377
44301,0708.2151,754
44302,0708.2746,553
44303,0708.0830,699
44304,0708.3094,157
44305,0708.3040,511
44306,0708.3767,143
44307,0708.4321,521
44308,0708.0775,205
44309,0708.2506,116
44310,0708.0922,561
44311,0708.2615,249
44312,0708.2632,705
44313,0708.1866,490
44314,0708.2598,191
44315,0708.4348,234
44316,0708.0487,120
44317,0708.2199,141
44318,0708.3606,357
44319,0708.0967,210
44320,0708.1442,484
44321,0708.0425,146
44322,0708.3780,687
44323,0708.2551,227
44324,0708.2050,349
44325,0708.0848,339
44326,0708.3184,330
44327,0708.1321,502
44328,0708.0380,171
44329,0708.4068,152
44330,0708.0818,210
44331,0708.1507,436
44332,0708.2181,672
44333,0708.1119,201
44334,0708.1289,574
44335,0708.0741,444
44336,0708.0407,164
44337,0708.0005,266
44338,0708.1817,611
44339,0708.4136,339
44340,0708.0477,110
44341,0708.3327,191
44342,0708.1009,375
44343,0708.0539,462
44344,0708.2910,258
44345,0708.1529,121
44346,0708.2954,178
44347,0708.1343,151
44348,0708.4218,196
44349,0708.0008,326
44350,0708.0821,709
44351,0708.2201,241
44352,0708.0622,458
44353,0708.0136,175
44354,0708.3041,159
44355,0708.3232,277
44356,0708.1174,122
44357,0708.4363,552
44358,0708.1812,266
44359,0708.0204,350
44360,0708.0737,108
44361,0708.4211,529
44362,0708.1662,31715
44363,0708.2104,528
44364,0708.2703,1138
44365,0708.1655,453
44366,0708.2120,124
44367,0708.4359,497
44368,0708.2247,129
44369,0708.4135,321
44370,0708.2514,181
44371,0708.2381,224
44372,0708.3219,303
44373,0708.2353,166
44374,0708.0563,168
44375,0708.2616,519
44376,0708.2873,415
44377,0708.3698,992
44378,0708.4049,549
44379,0708.2712,323
44380,0708.0704,197
44381,0708.3423,330
44382,0708.3716,417
44383,0708.0856,201
44384,0708.0820,204
44385,0708.3951,217
44386,0708.2090,512
44387,0708.1621,483
44388,0708.3082,311
44389,0708.0829,333
44390,0708.2825,233
44391,0708.0111,390
44392,0708.0679,35420
44393,0708.3649,312
44394,0708.3595,446
44395,0708.0609,362
44396,0708.4330,1019
44397,0708.1272,335
44398,0708.2285,260
44399,0708.1517,509
44400,0708.1914,2468
44401,0708.0084,158
44402,0708.0341,517
44403,0708.0647,318
44404,0708.4037,361
44405,0708.1809,411
44406,0708.0649,180
44407,0708.4239,362
44408,0708.2930,418
44409,0708.2566,117
44410,0708.1782,404
44411,0708.3521,226
44412,0708.0059,314
44413,0708.2697,277
44414,0708.3756,252
44415,0708.1040,1086
44416,0708.2030,263
44417,0708.3411,278
44418,0708.2664,364
44419,0708.3000,424
44420,0708.0057,565
44421,0708.2324,196
44422,0708.1113,177
44423,0708.1652,262
44424,0708.0387,380
44425,0708.1844,421
44426,0708.1524,461
44427,0708.3490,313
44428,0708.1795,396
44429,0708.1105,6318
44430,0708.2472,234
44431,0708.4059,192
44432,0708.1269,175
44433,0708.2023,220
44434,0708.2741,259
44435,0708.0256,368
44436,0708.3782,5293
44437,0708.1069,417
44438,0708.4343,148
44439,0708.2314,273
44440,0708.0227,901
44441,0708.1827,383
44442,0708.4150,766
44443,0708.3942,274
44444,0708.1506,419
44445,0708.3599,282
44446,0708.4092,429
44447,0708.2254,335
44448,0708.2290,157
44449,0708.0504,424
44450,0708.4392,181
44451,0708.0389,493
44452,0708.2793,1334
44453,0708.0571,213
44454,0708.1488,559
44455,0708.2606,301
44456,0708.2202,115
44457,0708.3861,237
44458,0708.3353,234
44459,0708.4112,30293
44460,0708.1534,198
44461,0708.3267,311
44462,0708.1258,410
44463,0708.1114,277
44464,0708.3991,122
44465,0708.4192,386
44466,0708.2352,373
44467,0708.1532,482
44468,0708.4251,659
44469,0708.1186,267
44470,0708.3378,370
44471,0708.2739,149
44472,0708.0793,339
44473,0708.0645,205
44474,0708.1987,501
44475,0708.0323,322
44476,0708.3166,152
